,artist,song_name,closest_genre,lyric
457,Lead Belly,The Gallis Pole,Folk,"Hangman, hangman, hold it a little while
Think I see my friends coming, riding a many mile
Friends, did you get some silver?
Did you get a little gold?
What did you bring me, my dear friends, to keep me from the gallows pole?
What did you bring me, to keep me from the gallows pole?

I couldn't get no silver, I couldn't get no gold
You know that we're too damn poor to keep you from the gallows pole

Hangman, hangman, hold it a little while
I think I see my brother coming, riding a many mile
Brother, did you get me some silver?
Did you get a little gold?
What did you bring me, my brother, to keep me from the gallows pole?

Brother, I brought you some silver, yeah, I brought a little gold
I brought a little of everything to keep you from the gallows pole
Yes, I brought you, to keep you from the gallows pole

Hangman, hangman, turn your head awhile
I think I see my sister coming, riding a many mile, mile, mile, mile
Sister, I implore you, take him by the hand
Take him to some shady bower, save me from the wrath of this man
Please take him, save me from the wrath of this man, man

Hangman, hangman, upon your face a smile
Tell me that I'm free to ride
And ride for many mile, mile, mile

Oh, yes, you got a fine sister, she warmed my blood from cold
She brought my blood to boiling hot to keep you from the gallows pole
Your brother brought me silver, and your sister warmed my soul
But now I laugh and pull so hard, see you swinging on the gallows pole, yeah
But now I laugh and pull so hard, see you swinging on the gallows pole, pole, pole
Swingin' on the gallows pole
Swingin' on the gallows pole
Swingin' on the gallows pole
Swingin' on the gallows pole, pole, pole, pole, pole, pole, pole"
458,Lead Belly,Looky Yonder / Black Betty / Yellow Women's Doorbells,Folk,"Hey, hey, mama, said the way you move
Gonna make you sweat
Gonna make you groove

Ah, ah, child, way you shake that thing
Gonna make you burn
Gonna make you sting

Hey, hey, baby, when you walk that way
Watch your honey drip
Can't keep away

Oh yeah, oh yeah, ah, ah, ah
Oh yeah, oh yeah, ah, ah, ah

I gotta roll, can't stand still
Got a flamin' heart, can't get my fill

Eyes that shine, burnin' red
Dreams of you all through my head

Ah ah, ah ah, ah ah, ah ah, ah ah, ah ah, ahhh

Hey baby, whoa baby, pretty baby
Darlin' makes 'em do me now
Hey baby, oh baby, pretty baby
Move me like you're doin' now

Didn't take too long 'fore I found out
What people mean by down and out

Spent my money, took my car
Started tellin' her friends she gonna be a star

I don't know, but I been told
A big-legged woman ain't got no soul

Oh yeah, oh yeah, ah, ah, ah
Oh yeah, oh yeah, ah, ah, ah

All I ask for, all I pray
A steady rollin' woman gonna come my way

Need a woman gonna hold my hand
Won't tell me no lies, make me a happy man

Ah ah, ah ah, ah ah, ah ah, ah ah, ah ah, ahhh"
459,Lead Belly,Poor Howard / Green Corn,Folk,"(Page/Plant)

Here's a tale of Tom
Who worked the railroads long
His wife would cook his meal
As he would change the wheel

Poor Tom, Seventh Son, Always knew what's goin on
Ain't a thing that you can hide from Tom
There ain't nothing that you can hide from Tom

Worked for thirty years
Sharing hopes and fears
Dreamin' of the day
He could turn and say

Poor Tom, work's done, been lazin' out in the noonday sun

Ain't a thing that you can hide from Tom

His wife was Annie Mae
With any man a game she'd play
When Tom was out of town
She couldn't keep her dress down

Poor Tom, Seventh Son, always knew what's goin on

Ain't a thing that you can hide from Tom

And so it was one day
People got to Annie Mae (?)
Tom stood, a gun in his hand
And stopped her runnin' around

Poor Tom, Seventh Son, gotta die for what you've done

All those years of work are thrown away
To ease your mind is that all you can say?

But what about that grandson on your knee?
Them railroad songs, Tom would sing to me

Ain't nothing that you can hide from Tom

Keep-a Truckin'"
460,Jimmie Lunceford,Blues In The Groove,Jazz,"Dengue woman
Stay away from me
Dengue woman
Stay away from me
You got your fever and you rush
Over me

That's why
Everyday you bring me misery
Everyday you give me misery
I think about jumpin'
Jumpin' in the deep blue see

You got me all crazy
I can't get outta bed
Bones are achin'
(?) in my head
Dengue woman
Stay away from me
I've got your aches and things
Over me"
461,Harry James,Ciribiribin (They're So In Love),Jazz,"first recorded by writer Columbo in 1932
Words by Leo Robin and Music by Russ Columbo and Clarence Gaskill

Alone from night to night you'll find me
Too weak to break the chains that bind me
I need no shackles to remind me
I'm just a prisoner of love
For one command I stand and wait now
From one who's master of my fate now
I can't escape for it's too late now
I'm just a prisoner of love

What's the good of my caring if someone is sharing those arms with me
Although she has another, I can't have another for I'm not free

She's in my dreams awake or sleeping
Upon my knees to her I'm creeping
My very life is in her keeping
I'm just a prisoner of love

&lt;brief instrumental interlude&gt;

What's the good of my caring if someone is sharing those arms with me
Although she has another, I can't have another for I'm not free

She's in my dreams awake or sleeping
Upon my knees to her I'm creeping
My very life is in her keeping
I'm just a prisoner of love

Transcribed by Ronald E. Hontz"
462,Glenn Miller,Stairway to the Stars / To You - Live,Jazz,"Let's build a stairway to the stars
And climb that stairway to the stars
With love beside us to fill the night with a song

We'll hear the sound of violins
Out yonder where the blue begins
The moon will guide us as we go drifting along

Can't we sail away on a lazy daisy petal
Over the rim of the hill?
Can't we sail away on a little dream
And settle high on the crest of a thrill?

Let's build a stairway to the stars
A lovely stairway to the stars
It would be heaven to climb to heaven with you"
463,Sonny Boy Williamson I,Good Gravy,Blues,"I, I love the colorful clothes she wears
And the way the sunlight plays upon her hair
I hear the sound of a gentle word
On the wind that lifts her perfume through the air

I'm pickin' up good vibrations
She's giving me excitations
I'm pickin' up good vibrations
(Oom bop bop good vibrations)
She's giving me excitations
(Oom bop bop excitations)
Good good good good vibrations
(Oom bop bop)
She's giving me excitations
(Oom bop bop excitations)
Good good good good vibrations
(Oom bop bop)
She's giving me excitations
(Oom bop bop excitations)

Close my eyes
She's somehow closer now
Softly smile, I know she must be kind
When I look in her eyes
She goes with me to a blossom world

I'm pickin' up good vibrations
She's giving me excitations
I'm pickin' up good vibrations
(Oom bop bop good vibrations)
She's giving me excitations
(Oom bop bop excitations)
Good good good good vibrations
(Oom bop bop)
She's giving me excitations
(Oom bop bop excitations)
Good good good good vibrations
(Oom bop bop)
She's giving me excitations
(Oom bop bop excitations)

(Ahhhhhhh)
(Ah my my what elation)
I don't know where but she sends me there
(Ah my my what a sensation)
(Ah my my what elations)
(Ah my my what)

Gotta keep those lovin' good vibrations
A happenin' with her
Gotta keep those lovin' good vibrations
A happenin' with her
Gotta keep those lovin' good vibrations
A happenin'

Ahhhhhhhh
Good good good good vibrations
(Oom bop bop)
(I'm pickin' up good vibrations)
She's giving me excitations
(Oom bop bop)
(Excitations)
Good good good good vibrations
(Oom bop bop)
She's na na...

Na na na na na
Na na na
Na na na na na
Na na na
Do do do do do
Do do do
Do do do do do
Do do do"
464,Lead Belly,In New Orleans,Folk,"One time love, take care how you use it
Try to make it last all night, And if you take your pick
Be careful how you choose it, Sometimes its hard to feel it bite
Feel it bite.

A man I know, went down to Louisiana,
had himself a bad, bad fight
And when the sun peeked through
John Cameron with Suzanna,
He kissed the whiskers, left & right
Whiskers!

Now, now, now, fright subsides
Out at a hotel in the quarter, our friends check in to pass the night
Now love gets hot, but fire preceded water
Poor whiskers set the room alight.
Whiskers!

Down on Bourbon street, You know it's right
You can see my friend, they run around all through the night
Most everywhere, Until the closet's bare
Run for the razor, Doin' up my hair

New Orleans queens, Sure know how to schmooze it
Maybe for some that seems alright
When I step out, strut down with my sugar
She'd best not talk like Barry White!

One time love, take care how you use it
Try to make it last all night, And if you take your pick
Be careful how you choose it, Sometimes its hard to feel it bite
Feel it bite."
465,Lead Belly,The Gallis Pole,Folk,"Hangman, hangman, hold it a little while
Think I see my friends coming, riding a many mile
Friends, did you get some silver?
Did you get a little gold?
What did you bring me, my dear friends, to keep me from the gallows pole?
What did you bring me, to keep me from the gallows pole?

I couldn't get no silver, I couldn't get no gold
You know that we're too damn poor to keep you from the gallows pole

Hangman, hangman, hold it a little while
I think I see my brother coming, riding a many mile
Brother, did you get me some silver?
Did you get a little gold?
What did you bring me, my brother, to keep me from the gallows pole?

Brother, I brought you some silver, yeah, I brought a little gold
I brought a little of everything to keep you from the gallows pole
Yes, I brought you, to keep you from the gallows pole

Hangman, hangman, turn your head awhile
I think I see my sister coming, riding a many mile, mile, mile, mile
Sister, I implore you, take him by the hand
Take him to some shady bower, save me from the wrath of this man
Please take him, save me from the wrath of this man, man

Hangman, hangman, upon your face a smile
Tell me that I'm free to ride
And ride for many mile, mile, mile

Oh, yes, you got a fine sister, she warmed my blood from cold
She brought my blood to boiling hot to keep you from the gallows pole
Your brother brought me silver, and your sister warmed my soul
But now I laugh and pull so hard, see you swinging on the gallows pole, yeah
But now I laugh and pull so hard, see you swinging on the gallows pole, pole, pole
Swingin' on the gallows pole
Swingin' on the gallows pole
Swingin' on the gallows pole
Swingin' on the gallows pole, pole, pole, pole, pole, pole, pole"
466,Lead Belly,Rock Island Line,Folk,"It's been a long time since I rock and rolled
It's been a long time since I did the stroll
Ooh, let me get it back, let me get it back, let me get it back
Baby, where I come from
It's been a long time, been a long time
Been a long lonely, lonely, lonely, lonely, lonely time, yes it has

It's been a long time since the book of love
I can't count the tears of a life with no love
Carry me back, carry me back, carry me back
Baby, where I come from, whoa whoa whoa-oh-oh
It's been a long time, been a long time
Been a long lonely, lonely, lonely, lonely, lonely time

Oh, seems so long since we walked in the moonlight
Makin' vows that just can't work right
Ah yeah, open your arms, opens your arms, open your arms
Baby, let my love come running in, let it
It's been a long time, been a long time
Been a long lonely, lonely, lonely, lonely, lonely time

It's been a long time, been a long time
Been a long lonely, lonely, lonely, lonely, lonely time"
